d_loss,d_acc,g_loss
0.7154455780982971,0.5,0.7055690884590149
0.5308171510696411,0.0859375,0.6864280700683594
0.7798571586608887,0.5,3.102771759033203
0.4865942597389221,0.5,5.522213935852051
0.4834180176258087,0.5,7.215933799743652
0.3664618730545044,0.5,8.700048446655273
0.26950275897979736,0.5,11.53281021118164
0.24144130945205688,0.5,17.182628631591797
0.17229506373405457,0.5,23.714540481567383
0.18575480580329895,0.5,28.54743003845215
0.2060614973306656,0.5,31.55615234375
0.18086016178131104,0.5,33.736305236816406
0.18707695603370667,0.5,35.041221618652344
0.1733841896057129,0.5,35.813438415527344
0.16924768686294556,0.5,35.30488586425781
0.17208033800125122,0.5,33.62327575683594
0.16914212703704834,0.5,33.864925384521484
0.16618606448173523,0.5,34.62726593017578
0.16951584815979004,0.5,34.21599197387695
0.1689116656780243,0.5,35.57854461669922
0.1657657027244568,0.5,36.28936767578125
0.1674790382385254,0.5,36.989906311035156
0.16757479310035706,0.5,37.349029541015625
0.1652216911315918,0.5,36.99571990966797
0.16634675860404968,0.5,37.135353088378906
0.16657638549804688,0.5,37.59977340698242
0.16464099287986755,0.5,38.307777404785156
0.16577018797397614,0.5,37.27332305908203
0.16544672846794128,0.5,38.65550994873047
0.16413947939872742,0.5,36.794063568115234
0.1653272807598114,0.5,36.0860481262207
0.16417545080184937,0.5,36.89143753051758
0.16413433849811554,0.5,36.44672775268555
0.16456490755081177,0.5,36.84680938720703
0.1634604036808014,0.5,35.81742858886719
0.16420188546180725,0.5,35.28685760498047
0.16351881623268127,0.5,36.250335693359375
0.16354115307331085,0.5,35.51145935058594
0.16370922327041626,0.5,34.89762496948242
0.16308945417404175,0.5,34.38241958618164
0.16362294554710388,0.5,33.50320816040039
0.16300690174102783,0.5,34.42208480834961
0.16333630681037903,0.5,34.26764678955078
0.1630977988243103,0.5,32.48411560058594
0.16304618120193481,0.5,32.07009506225586
0.16314636170864105,0.5,33.85954284667969
0.1628868579864502,0.5,32.468605041503906
0.16312432289123535,0.5,32.27074432373047
0.16282080113887787,0.5,32.1277961730957
0.1630399078130722,0.5,31.905405044555664
0.16282394528388977,0.5,30.933761596679688
0.16292591392993927,0.5,31.15338134765625
0.16285663843154907,0.5,31.047927856445312
0.16282203793525696,0.5,31.17656898498535
0.16286498308181763,0.5,31.34809112548828
0.16275957226753235,0.5,30.568283081054688
0.1628478467464447,0.5,29.952823638916016
0.16272461414337158,0.5,30.52578353881836
0.16281071305274963,0.5,29.591825485229492
0.16271334886550903,0.5,30.124588012695312
0.16276319324970245,0.5,29.882827758789062
0.16271528601646423,0.5,30.026874542236328
0.16272062063217163,0.5,29.225439071655273
0.162715345621109,0.5,28.91728973388672
0.16269022226333618,0.5,30.004348754882812
0.16271089017391205,0.5,28.82679557800293
0.16266906261444092,0.5,28.273757934570312
0.16269999742507935,0.5,29.09941291809082
0.16265784204006195,0.5,28.806358337402344
0.16268475353717804,0.5,27.692195892333984
0.16265159845352173,0.5,28.260982513427734
0.16266903281211853,0.5,28.27029800415039
0.16264690458774567,0.5,28.379961013793945
0.16265423595905304,0.5,27.62128448486328
0.1626427322626114,0.5,27.396099090576172
0.16264154016971588,0.5,27.84615135192871
0.16263753175735474,0.5,27.48422622680664
0.16263143718242645,0.5,27.589462280273438
0.1626320779323578,0.5,26.701683044433594
0.16262322664260864,0.5,26.569923400878906
0.16262631118297577,0.5,26.865278244018555
0.1626168191432953,0.5,26.29703140258789
0.16262061893939972,0.5,26.09286117553711
0.1626114398241043,0.5,26.018400192260742
0.16261520981788635,0.5,26.101102828979492
0.1626068353652954,0.5,26.242305755615234
0.16261005401611328,0.5,25.89746856689453
0.16260270774364471,0.5,25.537109375
0.16260531544685364,0.5,25.50579833984375
0.16259896755218506,0.5,25.366191864013672
0.16260093450546265,0.5,25.412797927856445
0.16259554028511047,0.5,25.716712951660156
0.16259701550006866,0.5,25.348167419433594
0.16259244084358215,0.5,25.566787719726562
0.16259339451789856,0.5,24.91028594970703
0.16258955001831055,0.5,24.67387580871582
0.16259008646011353,0.5,25.073863983154297
0.16258689761161804,0.5,24.420486450195312
0.16258704662322998,0.5,24.38856315612793
0.16258446872234344,0.5,24.33757209777832
0.16258427500724792,0.5,24.693578720092773
0.16258223354816437,0.5,23.89876365661621
0.16258174180984497,0.5,23.743404388427734
0.162580206990242,0.5,24.00424575805664
0.16257938742637634,0.5,23.833576202392578
0.16257834434509277,0.5,23.484302520751953
0.162577286362648,0.5,23.376516342163086
0.1625765860080719,0.5,23.55776596069336
0.162575364112854,0.5,23.175504684448242
0.1625749170780182,0.5,23.241500854492188
0.16257362067699432,0.5,23.13408851623535
0.16257329285144806,0.5,23.117692947387695
0.16257205605506897,0.5,23.105913162231445
0.1625717133283615,0.5,23.33382797241211
0.16257062554359436,0.5,23.10092544555664
0.16257017850875854,0.5,23.267812728881836
0.1625693142414093,0.5,22.69366455078125
0.16256873309612274,0.5,22.404361724853516
0.1625680774450302,0.5,22.42845916748047
0.1625673919916153,0.5,22.44174575805664
0.1625669151544571,0.5,22.268985748291016
0.1625661551952362,0.5,22.326187133789062
0.16256573796272278,0.5,22.270729064941406
0.16256499290466309,0.5,22.417909622192383
0.16256454586982727,0.5,22.334606170654297
0.16256392002105713,0.5,21.864604949951172
0.16256341338157654,0.5,22.030967712402344
0.16256293654441833,0.5,21.822925567626953
0.16256237030029297,0.5,21.670299530029297
0.16256198287010193,0.5,21.705596923828125
0.16256146132946014,0.5,21.3516845703125
0.1625610589981079,0.5,21.158275604248047
0.1625605821609497,0.5,21.492053985595703
0.16256016492843628,0.5,21.47285270690918
0.16255977749824524,0.5,21.242782592773438
0.16255933046340942,0.5,21.264955520629883
0.16255897283554077,0.5,21.085763931274414
0.16255855560302734,0.5,21.077537536621094
0.1625581979751587,0.5,21.03203582763672
0.16255784034729004,0.5,20.76372718811035
0.1625574827194214,0.5,20.643779754638672
0.16255716979503632,0.5,20.453113555908203
0.16255682706832886,0.5,20.51266098022461
0.1625565141439438,0.5,20.339065551757812
0.16255620121955872,0.5,20.485944747924805
0.16255588829517365,0.5,20.236034393310547
0.16255560517311096,0.5,20.323101043701172
0.16255530714988708,0.5,20.34290313720703
0.1625550091266632,0.5,20.070404052734375
0.16255474090576172,0.5,20.020404815673828
0.16255447268486023,0.5,20.059951782226562
0.16255420446395874,0.5,19.683605194091797
0.16255393624305725,0.5,19.926908493041992
0.16255366802215576,0.5,19.742212295532227
0.16255342960357666,0.5,19.663070678710938
0.16255319118499756,0.5,19.539722442626953
0.16255296766757965,0.5,19.419570922851562
0.16255272924900055,0.5,19.506256103515625
0.16255249083042145,0.5,19.44209098815918
0.16255229711532593,0.5,19.198335647583008
0.16255205869674683,0.5,19.211671829223633
0.1625518649816513,0.5,19.265832901000977
0.1625516563653946,0.5,18.98624038696289
0.16255144774913788,0.5,18.969226837158203
0.16255125403404236,0.5,19.001840591430664
0.16255106031894684,0.5,18.85507583618164
0.16255086660385132,0.5,18.77936553955078
0.162550687789917,0.5,18.68284034729004
0.16255050897598267,0.5,18.685928344726562
0.16255035996437073,0.5,18.639434814453125
0.1625501811504364,0.5,18.603666305541992
0.16255000233650208,0.5,18.54134178161621
0.16254983842372894,0.5,18.503650665283203
0.1625496745109558,0.5,18.43428611755371
0.16254952549934387,0.5,18.457735061645508
0.16254937648773193,0.5,18.238576889038086
0.16254922747612,0.5,18.19210433959961
0.16254907846450806,0.5,18.107513427734375
0.1625489592552185,0.5,18.050918579101562
0.16254881024360657,0.5,18.02574920654297
0.16254866123199463,0.5,17.990161895751953
0.16254854202270508,0.5,17.930477142333984
0.16254839301109314,0.5,17.88304328918457
0.16254828870296478,0.5,17.726112365722656
0.16254815459251404,0.5,17.87560272216797
0.1625480204820633,0.5,17.798622131347656
0.16254791617393494,0.5,17.730127334594727
0.16254779696464539,0.5,17.4909610748291
0.16254767775535583,0.5,17.49513053894043
0.16254755854606628,0.5,17.410249710083008
0.16254746913909912,0.5,17.379531860351562
0.16254734992980957,0.5,17.35747528076172
0.1625472456216812,0.5,17.21812629699707
0.16254714131355286,0.5,17.16931915283203
0.1625470519065857,0.5,17.232160568237305
0.16254693269729614,0.5,17.184539794921875
0.16254684329032898,0.5,17.067873001098633
0.16254675388336182,0.5,17.055713653564453
0.16254666447639465,0.5,16.955856323242188
0.1625465750694275,0.5,16.83081817626953
0.16254647076129913,0.5,16.787376403808594
0.16254639625549316,0.5,16.806001663208008
0.162546306848526,0.5,16.750370025634766
0.16254621744155884,0.5,16.648609161376953
0.16254614293575287,0.5,16.68528175354004
0.1625460684299469,0.5,16.609539031982422
0.16254597902297974,0.5,16.56995391845703
0.16254588961601257,0.5,16.424551010131836
0.1625458300113678,0.5,16.3925724029541
0.16254574060440063,0.5,16.31374740600586
0.16254568099975586,0.5,16.258373260498047
0.1625456064939499,0.5,16.238832473754883
0.16254553198814392,0.5,16.153837203979492
0.16254547238349915,0.5,16.203596115112305
0.16254539787769318,0.5,16.091060638427734
0.1625453382730484,0.5,16.06989097595215
0.16254526376724243,0.5,15.903593063354492
0.16254520416259766,0.5,15.92269515991211
0.16254514455795288,0.5,15.919153213500977
0.1625450849533081,0.5,15.799582481384277
0.16254502534866333,0.5,15.743446350097656
0.16254496574401855,0.5,15.716449737548828
0.1625448763370514,0.5,15.66727066040039
0.162544846534729,0.5,15.683869361877441
0.16254478693008423,0.5,15.512863159179688
0.16254472732543945,0.5,15.497493743896484
0.16254466772079468,0.5,15.475221633911133
0.1625446379184723,0.5,15.338769912719727
0.16254456341266632,0.5,15.34825325012207
0.16254451870918274,0.5,15.280105590820312
0.16254445910453796,0.5,15.316326141357422
0.16254441440105438,0.5,15.188957214355469
0.1625443696975708,0.5,15.18260383605957
0.16254432499408722,0.5,15.045082092285156
0.16254428029060364,0.5,15.061144828796387
0.16254422068595886,0.5,15.003044128417969
0.16254417598247528,0.5,14.974431037902832
0.1625441312789917,0.5,14.927701950073242
0.16254408657550812,0.5,14.712599754333496
0.16254404187202454,0.5,14.854823112487793
0.16254401206970215,0.5,14.71251106262207
0.16254395246505737,0.5,14.646307945251465
0.16254392266273499,0.5,14.67273235321045
0.1625438928604126,0.5,14.577442169189453
0.1625438630580902,0.5,14.491360664367676
0.16254380345344543,0.5,14.49966812133789
0.16254377365112305,0.5,14.44653606414795
0.16254374384880066,0.5,14.314058303833008
0.16254371404647827,0.5,14.388147354125977
0.16254368424415588,0.5,14.254034042358398
0.1625436246395111,0.5,14.200691223144531
0.16254359483718872,0.5,14.238197326660156
0.16254356503486633,0.5,14.082245826721191
0.16254353523254395,0.5,14.07199764251709
0.16254350543022156,0.5,14.062923431396484
0.16254347562789917,0.5,14.013875961303711
0.16254344582557678,0.5,14.049186706542969
0.1625434160232544,0.5,13.902998924255371
0.1625433713197708,0.5,13.932867050170898
0.16254335641860962,0.5,13.920639038085938
0.16254332661628723,0.5,13.86113166809082
0.16254329681396484,0.5,13.753149032592773
0.16254325211048126,0.5,13.62576675415039
0.16254323720932007,0.5,13.655729293823242
0.16254322230815887,0.5,13.608074188232422
0.1625431925058365,0.5,13.574673652648926
0.1625431478023529,0.5,13.451888084411621
0.16254311800003052,0.5,13.486867904663086
0.16254310309886932,0.5,13.374338150024414
0.16254308819770813,0.5,13.374500274658203
0.16254305839538574,0.5,13.237279891967773
0.16254302859306335,0.5,13.246232032775879
0.16254302859306335,0.5,13.244397163391113
0.16254299879074097,0.5,13.180988311767578
0.16254296898841858,0.5,13.171873092651367
0.1625429391860962,0.5,13.165324211120605
0.162542924284935,0.5,12.992212295532227
0.1625429093837738,0.5,13.082986831665039
0.16254287958145142,0.5,12.937868118286133
0.16254284977912903,0.5,12.924927711486816
0.16254284977912903,0.5,12.845161437988281
0.16254281997680664,0.5,12.82905387878418
0.16254280507564545,0.5,12.778888702392578
0.16254279017448425,0.5,12.7423734664917
0.16254276037216187,0.5,12.656923294067383
0.16254273056983948,0.5,12.642325401306152
0.16254273056983948,0.5,12.545949935913086
0.1625427007675171,0.5,12.569351196289062
0.1625427007675171,0.5,12.529654502868652
0.1625426709651947,0.5,12.486103057861328
0.1625426709651947,0.5,12.446737289428711
0.16254264116287231,0.5,12.458436965942383
0.16254264116287231,0.5,12.33966064453125
0.16254261136054993,0.5,12.258225440979004
0.16254261136054993,0.5,12.28648567199707
0.16254259645938873,0.5,12.185293197631836
0.16254261136054993,0.5,12.190728187561035
0.16254261136054993,0.5,12.145477294921875
0.16254264116287231,0.5,12.077342987060547
0.1625427007675171,0.5,12.020211219787598
0.16254284977912903,0.5,12.017792701721191
0.16254310309886932,0.5,11.957812309265137
0.1625436246395111,0.5,11.965002059936523
0.16254466772079468,0.5,11.897785186767578
0.162546768784523,0.5,11.818017959594727
0.16255103051662445,0.5,11.790647506713867
0.1625601202249527,0.5,11.746122360229492
0.16257834434509277,0.5,11.750665664672852
0.16261813044548035,0.5,11.65747356414795
0.16269317269325256,0.5,11.717222213745117
0.16286461055278778,0.5,11.636944770812988
0.16312158107757568,0.5,11.635576248168945
0.16369545459747314,0.5,11.663755416870117
0.16399045288562775,0.5,11.748830795288086
0.16447794437408447,0.5,11.872950553894043
0.16338683664798737,0.5,11.893377304077148
0.16261354088783264,0.5,12.008164405822754
0.1627843827009201,0.5,12.107824325561523
0.1631462574005127,0.5,12.208304405212402
